gamePk,date,home_team,away_team,status,home_score,away_score
778901,2025-03-21T17:05:00Z,Philadelphia Phillies,Minnesota Twins,Final,6.0,3.0
778961,2025-03-21T17:05:00Z,Tampa Bay Rays,Atlanta Braves,Final,3.0,7.0
778947,2025-03-21T17:07:00Z,Toronto Blue Jays,Philadelphia Phillies,Final,11.0,7.0
778885,2025-03-21T17:10:00Z,New York Mets,St. Louis Cardinals,Final,3.0,2.0
779148,2025-03-21T19:10:00Z,Los Angeles Angels,Texas Rangers,Final,3.0,3.0
779131,2025-03-21T20:05:00Z,Athletics,Kansas City Royals,Final,10.0,1.0
778747,2025-03-21T20:05:00Z,Chicago Cubs,San Diego Padres,Final,1.0,5.0
778919,2025-03-21T20:05:00Z,Kansas City Royals,Seattle Mariners,Final,8.0,7.0
778980,2025-03-21T20:05:00Z,San Francisco Giants,Cleveland Guardians,Final,5.0,4.0
778811,2025-03-21T20:05:00Z,Cincinnati Reds,Chicago White Sox,Final,5.0,8.0
778777,2025-03-21T20:10:00Z,Colorado Rockies,Los Angeles Angels,Final,4.0,3.0
778995,2025-03-21T20:10:00Z,Seattle Mariners,Cincinnati Reds,Final,3.0,5.0
779118,2025-03-21T22:05:00Z,Baltimore Orioles,Detroit Tigers,Final,1.0,9.0
778763,2025-03-21T22:05:00Z,Boston Red Sox,Pittsburgh Pirates,Final,2.0,1.0
778714,2025-03-21T22:05:00Z,Washington Nationals,Miami Marlins,Final,0.0,6.0
779101,2025-03-21T22:05:00Z,Detroit Tigers,New York Yankees,Final,0.0,4.0
779089,2025-03-22T01:10:00Z,Milwaukee Brewers,Arizona Diamondbacks,Final,9.0,16.0
779028,2025-03-22T17:05:00Z,Pittsburgh Pirates,Baltimore Orioles,Final,0.0,4.0
778959,2025-03-22T17:05:00Z,Tampa Bay Rays,Boston Red Sox,Final,14.0,2.0
778868,2025-03-22T17:05:00Z,Minnesota Twins,Toronto Blue Jays,Final,1.0,2.0
779100,2025-03-22T17:05:00Z,Detroit Tigers,Atlanta Braves,Final,0.0,0.0
779041,2025-03-22T17:05:00Z,New York Yankees,Philadelphia Phillies,Final,7.0,8.0
778886,2025-03-22T17:10:00Z,New York Mets,Washington Nationals,Final,5.0,5.0
779057,2025-03-22T17:10:00Z,Miami Marlins,St. Louis Cardinals,Final,2.0,8.0
778976,2025-03-22T19:05:00Z,San Francisco Giants,Arizona Diamondbacks,Final,7.0,7.0
778916,2025-03-22T19:05:00Z,Texas Rangers,Kansas City Royals,Final,5.0,9.0
778745,2025-03-22T20:05:00Z,Chicago Cubs,Colorado Rockies,Final,3.0,7.0
778810,2025-03-22T20:05:00Z,Cleveland Guardians,San Diego Padres,Final,12.0,8.0
778838,2025-03-22T20:05:00Z,Chicago White Sox,Seattle Mariners,Final,1.0,14.0
779133,2025-03-22T20:05:00Z,Athletics,Milwaukee Brewers,Final,4.0,3.0
778996,2025-03-22T20:10:00Z,San Diego Padres,Cincinnati Reds,Final,1.0,0.0
778776,2025-03-22T20:10:00Z,Colorado Rockies,Chicago White Sox,Final,10.0,4.0
778711,2025-03-22T22:05:00Z,Houston Astros,Miami Marlins,Final,5.0,6.0
778710,2025-03-23T16:05:00Z,Washington Nationals,Houston Astros,Final,6.0,8.0
778902,2025-03-23T16:05:00Z,Philadelphia Phillies,Detroit Tigers,Final,4.0,2.0
779056,2025-03-23T17:05:00Z,St. Louis Cardinals,Washington Nationals,Final,1.0,2.0
778761,2025-03-23T17:05:00Z,Boston Red Sox,Minnesota Twins,Final,3.0,9.0
778693,2025-03-23T17:05:00Z,Atlanta Braves,Baltimore Orioles,Final,5.0,5.0
779040,2025-03-23T17:05:00Z,New York Yankees,Tampa Bay Rays,Final,3.0,3.0
778945,2025-03-23T17:07:00Z,Toronto Blue Jays,Pittsburgh Pirates,Final,2.0,1.0
778887,2025-03-23T17:10:00Z,New York Mets,Miami Marlins,Final,10.0,2.0
778809,2025-03-23T19:05:00Z,Cincinnati Reds,Cleveland Guardians,Final,13.0,2.0
778746,2025-03-23T20:05:00Z,Chicago Cubs,Athletics,Final,1.0,8.0
778841,2025-03-23T20:05:00Z,Chicago White Sox,Arizona Diamondbacks,Final,4.0,8.0
778779,2025-03-23T20:10:00Z,Arizona Diamondbacks,San Diego Padres,Final,5.0,5.0
779086,2025-03-23T20:10:00Z,Milwaukee Brewers,Colorado Rockies,Final,6.0,0.0
778997,2025-03-23T20:10:00Z,Seattle Mariners,Milwaukee Brewers,Final,10.0,6.0
789325,2025-03-24T00:07:00Z,San Francisco Giants,Sacramento River Cats,Final,3.0,4.0
787998,2025-03-24T00:10:00Z,Los Angeles Dodgers,Los Angeles Angels,Final,7.0,1.0
778899,2025-03-24T16:35:00Z,Philadelphia Phillies,Tampa Bay Rays,Final,8.0,6.0
787944,2025-03-24T17:05:00Z,Minnesota Twins,Pittsburgh Pirates,Final,5.0,1.0
787945,2025-03-24T17:10:00Z,New York Mets,New York Yankees,Final,6.0,6.0
789304,2025-03-24T19:05:00Z,Chicago White Sox,Athletics,Final,8.0,5.0
778992,2025-03-24T19:10:00Z,San Diego Padres,Seattle Mariners,Final,7.0,7.0
778781,2025-03-24T19:10:00Z,Colorado Rockies,Milwaukee Brewers,Final,2.0,4.0
778744,2025-03-24T20:05:00Z,Chicago Cubs,Atlanta Braves,Final,4.0,13.0
791797,2025-03-24T23:15:00Z,Memphis Redbirds,St. Louis Cardinals,Final,2.0,3.0
778712,2025-03-25T00:05:00Z,Texas Rangers,Kansas City Royals,Final,6.0,3.0
787927,2025-03-25T00:10:00Z,Houston Astros,Sugar Land Space Cowboys,Final,8.0,4.0
787999,2025-03-25T01:07:00Z,Los Angeles Angels,Los Angeles Dodgers,Final,5.0,4.0
794238,2025-03-25T01:10:00Z,Sultanes de Monterrey,Boston Red Sox,Final,1.0,10.0
787930,2025-03-25T01:40:00Z,Arizona Diamondbacks,Cleveland Guardians,Final,3.0,4.0
789324,2025-03-25T01:45:00Z,San Francisco Giants,Detroit Tigers,Final,6.0,4.0
806207,2025-03-24T17:05:00Z,Washington Nationals,Baltimore Orioles,Final,,
787943,2025-03-25T17:05:00Z,Minnesota Twins,Colorado Rockies,Final,5.0,3.0
803680,2025-03-25T17:10:00Z,Miami Marlins,New York Yankees,Final,4.0,2.0
778709,2025-03-25T18:35:00Z,Texas Rangers,Kansas City Royals,Final,1.0,3.0
787931,2025-03-25T19:40:00Z,Arizona Diamondbacks,Cleveland Guardians,Final,2.0,3.0
778748,2025-03-25T20:05:00Z,Chicago Cubs,Atlanta Braves,Final,4.0,2.0
796341,2025-03-25T22:10:00Z,Cincinnati Reds,Dayton Dragons,Final,5.0,7.0
794289,2025-03-25T23:10:00Z,Boston Red Sox,Sultanes de Monterrey,Final,12.0,8.0
789323,2025-03-26T00:05:00Z,San Francisco Giants,Detroit Tigers,Final,4.0,3.0
787928,2025-03-26T00:10:00Z,Houston Astros,Sugar Land Space Cowboys,Final,6.0,7.0
787997,2025-03-26T01:07:00Z,Los Angeles Angels,Los Angeles Dodgers,Final,1.0,4.0
778557,2025-03-27T19:05:00Z,New York Yankees,Milwaukee Brewers,Final,4.0,2.0
778556,2025-03-27T19:07:00Z,Toronto Blue Jays,Baltimore Orioles,Final,2.0,12.0
778553,2025-03-27T20:05:00Z,Texas Rangers,Boston Red Sox,Final,2.0,5.0
778555,2025-03-27T20:05:00Z,Washington Nationals,Philadelphia Phillies,Final,3.0,7.0
778558,2025-03-27T20:10:00Z,Kansas City Royals,Cleveland Guardians,Final,4.0,7.0
778559,2025-03-27T20:10:00Z,Houston Astros,New York Mets,Final,3.0,1.0
778561,2025-03-27T20:10:00Z,Cincinnati Reds,San Francisco Giants,Final,4.0,6.0
778545,2025-03-27T20:10:00Z,San Diego Padres,Atlanta Braves,Final,7.0,4.0
778554,2025-03-27T20:10:00Z,Chicago White Sox,Los Angeles Angels,Final,8.0,1.0
778562,2025-03-27T20:10:00Z,Miami Marlins,Pittsburgh Pirates,Final,5.0,4.0
778551,2025-03-27T20:15:00Z,St. Louis Cardinals,Minnesota Twins,Final,5.0,3.0
778546,2025-03-27T23:10:00Z,Los Angeles Dodgers,Detroit Tigers,Final,5.0,4.0
778552,2025-03-28T02:10:00Z,Arizona Diamondbacks,Chicago Cubs,Final,6.0,10.0
778547,2025-03-28T02:10:00Z,Seattle Mariners,Athletics,Final,4.0,2.0
778560,2025-03-28T20:10:00Z,Tampa Bay Rays,Colorado Rockies,Final,3.0,2.0
778549,2025-03-28T23:07:00Z,Toronto Blue Jays,Baltimore Orioles,Final,8.0,2.0
778548,2025-03-28T23:10:00Z,Miami Marlins,Pittsburgh Pirates,Final,3.0,4.0
778550,2025-03-29T00:05:00Z,Texas Rangers,Boston Red Sox,Final,4.0,1.0
778518,2025-03-29T00:10:00Z,Houston Astros,New York Mets,Final,1.0,3.0
778543,2025-03-29T01:40:00Z,Arizona Diamondbacks,Chicago Cubs,Final,8.0,1.0
778541,2025-03-29T01:40:00Z,Seattle Mariners,Athletics,Final,0.0,7.0
778542,2025-03-29T01:40:00Z,San Diego Padres,Atlanta Braves,Final,4.0,3.0
778544,2025-03-29T02:10:00Z,Los Angeles Dodgers,Detroit Tigers,Final,8.0,5.0
778538,2025-03-29T17:05:00Z,New York Yankees,Milwaukee Brewers,Final,20.0,9.0
778534,2025-03-29T18:10:00Z,Chicago White Sox,Los Angeles Angels,Final,0.0,1.0
778528,2025-03-29T18:15:00Z,St. Louis Cardinals,Minnesota Twins,Final,5.0,1.0
778536,2025-03-29T19:07:00Z,Toronto Blue Jays,Baltimore Orioles,Final,5.0,9.0
778535,2025-03-29T20:05:00Z,Washington Nationals,Philadelphia Phillies,Final,6.0,11.0
778529,2025-03-29T20:10:00Z,Kansas City Royals,Cleveland Guardians,Final,4.0,3.0
778540,2025-03-29T20:10:00Z,Cincinnati Reds,San Francisco Giants,Final,3.0,2.0
778537,2025-03-29T20:10:00Z,Tampa Bay Rays,Colorado Rockies,Final,1.0,2.0
778539,2025-03-29T20:10:00Z,Miami Marlins,Pittsburgh Pirates,Final,5.0,4.0
778531,2025-03-29T23:05:00Z,Texas Rangers,Boston Red Sox,Final,4.0,3.0
778530,2025-03-29T23:15:00Z,Houston Astros,New York Mets,Final,2.0,1.0
778520,2025-03-29T23:15:00Z,San Diego Padres,Atlanta Braves,Final,1.0,0.0
778532,2025-03-30T00:10:00Z,Arizona Diamondbacks,Chicago Cubs,Final,3.0,4.0
778533,2025-03-30T01:10:00Z,Los Angeles Dodgers,Detroit Tigers,Final,7.0,3.0
778521,2025-03-30T01:40:00Z,Seattle Mariners,Athletics,Final,2.0,4.0
778526,2025-03-30T17:35:00Z,Washington Nationals,Philadelphia Phillies,Final,5.0,1.0
778523,2025-03-30T17:35:00Z,New York Yankees,Milwaukee Brewers,Final,12.0,3.0
778525,2025-03-30T17:37:00Z,Toronto Blue Jays,Baltimore Orioles,Final,3.0,1.0
778522,2025-03-30T17:40:00Z,Cincinnati Reds,San Francisco Giants,Final,3.0,6.0
778524,2025-03-30T17:40:00Z,Tampa Bay Rays,Colorado Rockies,Final,6.0,4.0
778519,2025-03-30T17:40:00Z,Miami Marlins,Pittsburgh Pirates,Final,3.0,2.0
778510,2025-03-30T18:10:00Z,Kansas City Royals,Cleveland Guardians,Final,2.0,6.0
778527,2025-03-30T18:10:00Z,Chicago White Sox,Los Angeles Angels,Final,2.0,3.0
778517,2025-03-30T18:15:00Z,St. Louis Cardinals,Minnesota Twins,Final,9.0,2.0
778516,2025-03-30T18:35:00Z,Texas Rangers,Boston Red Sox,Final,3.0,2.0
778515,2025-03-30T20:10:00Z,Arizona Diamondbacks,Chicago Cubs,Final,10.0,6.0
778513,2025-03-30T20:10:00Z,Seattle Mariners,Athletics,Final,2.0,1.0
778514,2025-03-30T23:10:00Z,San Diego Padres,Atlanta Braves,Final,5.0,0.0
778506,2025-03-31T18:10:00Z,Chicago White Sox,Minnesota Twins,Final,9.0,0.0
778504,2025-03-31T18:10:00Z,Milwaukee Brewers,Kansas City Royals,Final,1.0,11.0
778512,2025-03-31T18:35:00Z,Baltimore Orioles,Boston Red Sox,Final,8.0,5.0
778502,2025-03-31T19:05:00Z,Philadelphia Phillies,Colorado Rockies,Final,6.0,1.0
778511,2025-03-31T22:40:00Z,Cincinnati Reds,Texas Rangers,Final,14.0,3.0
778509,2025-03-31T22:40:00Z,Miami Marlins,New York Mets,Final,4.0,10.0
778508,2025-03-31T23:05:00Z,Tampa Bay Rays,Pittsburgh Pirates,Final,6.0,1.0
778507,2025-03-31T23:07:00Z,Toronto Blue Jays,Washington Nationals,Final,5.0,2.0
778503,2025-03-31T23:45:00Z,St. Louis Cardinals,Los Angeles Angels,Final,4.0,5.0
778505,2025-04-01T00:10:00Z,Houston Astros,San Francisco Giants,Final,2.0,7.0
778499,2025-04-01T01:40:00Z,San Diego Padres,Cleveland Guardians,Final,7.0,2.0
778496,2025-04-01T01:40:00Z,Seattle Mariners,Detroit Tigers,Final,6.0,9.0
778501,2025-04-01T02:05:00Z,Athletics,Chicago Cubs,Final,3.0,18.0
778500,2025-04-01T02:10:00Z,Los Angeles Dodgers,Atlanta Braves,Final,6.0,1.0
778498,2025-04-01T22:40:00Z,Cincinnati Reds,Texas Rangers,Final,0.0,1.0
778497,2025-04-01T22:40:00Z,Miami Marlins,New York Mets,Final,4.0,2.0
778493,2025-04-01T23:05:00Z,Tampa Bay Rays,Pittsburgh Pirates,Final,7.0,0.0
778492,2025-04-01T23:05:00Z,New York Yankees,Arizona Diamondbacks,Final,5.0,7.0
778491,2025-04-01T23:07:00Z,Toronto Blue Jays,Washington Nationals,Final,5.0,3.0
778490,2025-04-01T23:40:00Z,Chicago White Sox,Minnesota Twins,Final,3.0,8.0
778488,2025-04-01T23:40:00Z,Milwaukee Brewers,Kansas City Royals,Final,5.0,0.0
778495,2025-04-01T23:45:00Z,St. Louis Cardinals,Los Angeles Angels,Final,7.0,9.0
778489,2025-04-02T00:10:00Z,Houston Astros,San Francisco Giants,Final,1.0,3.0
778485,2025-04-02T01:40:00Z,San Diego Padres,Cleveland Guardians,Final,7.0,0.0
778486,2025-04-02T01:40:00Z,Seattle Mariners,Detroit Tigers,Final,1.0,4.0
778494,2025-04-02T02:05:00Z,Athletics,Chicago Cubs,Final,4.0,7.0
778487,2025-04-02T02:10:00Z,Los Angeles Dodgers,Atlanta Braves,Final,3.0,1.0
778480,2025-04-02T16:40:00Z,Cincinnati Reds,Texas Rangers,Final,0.0,1.0
778479,2025-04-02T17:10:00Z,Tampa Bay Rays,Pittsburgh Pirates,Final,2.0,4.0
778477,2025-04-02T17:10:00Z,Milwaukee Brewers,Kansas City Royals,Final,3.0,2.0
778473,2025-04-02T17:15:00Z,St. Louis Cardinals,Los Angeles Angels,Final,12.0,5.0
778474,2025-04-02T18:10:00Z,Chicago White Sox,Minnesota Twins,Final,1.0,6.0
778478,2025-04-02T19:07:00Z,Toronto Blue Jays,Washington Nationals,Final,4.0,2.0
778471,2025-04-02T19:35:00Z,Athletics,Chicago Cubs,Final,2.0,10.0
778476,2025-04-02T20:10:00Z,San Diego Padres,Cleveland Guardians,Final,5.0,2.0
778469,2025-04-02T20:10:00Z,Seattle Mariners,Detroit Tigers,Final,3.0,2.0
778475,2025-04-02T20:10:00Z,Houston Astros,San Francisco Giants,Final,3.0,6.0
778481,2025-04-02T20:40:00Z,Miami Marlins,New York Mets,Final,5.0,6.0
778483,2025-04-02T22:35:00Z,Baltimore Orioles,Boston Red Sox,Final,0.0,3.0
778482,2025-04-02T22:45:00Z,Philadelphia Phillies,Colorado Rockies,Final,5.0,1.0
778484,2025-04-02T23:05:00Z,New York Yankees,Arizona Diamondbacks,Final,3.0,4.0
778472,2025-04-03T00:38:00Z,Los Angeles Dodgers,Atlanta Braves,Final,6.0,5.0
778470,2025-04-03T17:05:00Z,Baltimore Orioles,Boston Red Sox,Final,4.0,8.0
778467,2025-04-03T17:05:00Z,Philadelphia Phillies,Colorado Rockies,Final,3.0,1.0
778462,2025-04-03T20:10:00Z,Minnesota Twins,Houston Astros,Final,2.0,5.0
778466,2025-04-03T23:05:00Z,New York Yankees,Arizona Diamondbacks,Final,9.0,7.0
778468,2025-04-03T23:40:00Z,Milwaukee Brewers,Cincinnati Reds,Final,1.0,0.0
778458,2025-04-04T17:10:00Z,Detroit Tigers,Chicago White Sox,Final,7.0,4.0
778463,2025-04-04T18:10:00Z,Boston Red Sox,St. Louis Cardinals,Final,13.0,9.0
778460,2025-04-04T18:20:00Z,Chicago Cubs,San Diego Padres,Final,3.0,1.0
778465,2025-04-04T19:10:00Z,New York Mets,Toronto Blue Jays,Final,5.0,0.0
778456,2025-04-04T20:10:00Z,Colorado Rockies,Athletics,Final,3.0,6.0
778461,2025-04-04T20:12:00Z,Pittsburgh Pirates,New York Yankees,Final,4.0,9.0
778444,2025-04-04T20:35:00Z,San Francisco Giants,Seattle Mariners,Final,10.0,9.0
778457,2025-04-04T22:45:00Z,Washington Nationals,Arizona Diamondbacks,Final,4.0,6.0
778459,2025-04-04T22:45:00Z,Philadelphia Phillies,Los Angeles Dodgers,Final,3.0,2.0
778464,2025-04-04T23:15:00Z,Atlanta Braves,Miami Marlins,Final,10.0,0.0
778455,2025-04-04T23:40:00Z,Kansas City Royals,Baltimore Orioles,Final,8.0,2.0
778454,2025-04-05T00:05:00Z,Texas Rangers,Tampa Bay Rays,Final,5.0,2.0
778453,2025-04-05T00:10:00Z,Milwaukee Brewers,Cincinnati Reds,Final,3.0,2.0
778447,2025-04-05T01:38:00Z,Los Angeles Angels,Cleveland Guardians,Final,6.0,8.0
778445,2025-04-05T17:10:00Z,Detroit Tigers,Chicago White Sox,Final,7.0,2.0
778440,2025-04-05T18:10:00Z,Minnesota Twins,Houston Astros,Final,6.0,1.0
778450,2025-04-05T18:20:00Z,Chicago Cubs,San Diego Padres,Final,7.0,1.0
778452,2025-04-05T20:05:00Z,Washington Nationals,Arizona Diamondbacks,Final,4.0,3.0
778448,2025-04-05T20:05:00Z,Philadelphia Phillies,Los Angeles Dodgers,Final,1.0,3.0
778449,2025-04-05T20:05:00Z,Pittsburgh Pirates,New York Yankees,Final,4.0,10.0
778441,2025-04-05T20:10:00Z,Kansas City Royals,Baltimore Orioles,Final,1.0,8.0
778438,2025-04-05T23:05:00Z,Texas Rangers,Tampa Bay Rays,Final,6.0,4.0
778446,2025-04-05T23:10:00Z,New York Mets,Toronto Blue Jays,Final,3.0,2.0
778439,2025-04-05T23:10:00Z,Milwaukee Brewers,Cincinnati Reds,Final,7.0,11.0
778451,2025-04-05T23:15:00Z,Atlanta Braves,Miami Marlins,Final,0.0,4.0
778442,2025-04-06T00:10:00Z,Colorado Rockies,Athletics,Final,4.0,7.0
778436,2025-04-06T01:05:00Z,San Francisco Giants,Seattle Mariners,Final,4.0,1.0
778437,2025-04-06T01:38:00Z,Los Angeles Angels,Cleveland Guardians,Final,10.0,4.0
778443,2025-04-05T20:10:00Z,Boston Red Sox,St. Louis Cardinals,Final,,
778429,2025-04-06T17:35:00Z,Washington Nationals,Arizona Diamondbacks,Final,5.0,4.0
778443,2025-04-06T17:35:00Z,Boston Red Sox,St. Louis Cardinals,Final,5.0,4.0
778432,2025-04-06T23:10:00Z,Boston Red Sox,St. Louis Cardinals,Final,18.0,7.0
778434,2025-04-06T17:35:00Z,Philadelphia Phillies,Los Angeles Dodgers,Final,8.0,7.0
778428,2025-04-06T17:35:00Z,Pittsburgh Pirates,New York Yankees,Final,5.0,4.0
778435,2025-04-06T17:40:00Z,New York Mets,Toronto Blue Jays,Final,2.0,1.0
778433,2025-04-06T17:40:00Z,Detroit Tigers,Chicago White Sox,Final,4.0,3.0
778422,2025-04-06T18:10:00Z,Kansas City Royals,Baltimore Orioles,Final,4.0,1.0
778419,2025-04-06T18:10:00Z,Minnesota Twins,Houston Astros,Final,7.0,9.0
778421,2025-04-06T18:10:00Z,Milwaukee Brewers,Cincinnati Reds,Final,8.0,2.0
778430,2025-04-06T18:20:00Z,Chicago Cubs,San Diego Padres,Final,7.0,8.0
778420,2025-04-06T18:35:00Z,Texas Rangers,Tampa Bay Rays,Final,4.0,3.0
778423,2025-04-06T19:10:00Z,Colorado Rockies,Athletics,Final,12.0,5.0
778427,2025-04-06T20:05:00Z,San Francisco Giants,Seattle Mariners,Final,5.0,4.0
778425,2025-04-06T20:07:00Z,Los Angeles Angels,Cleveland Guardians,Final,6.0,2.0
778431,2025-04-06T17:35:00Z,Atlanta Braves,Miami Marlins,Final,,
778424,2025-04-07T19:10:00Z,Detroit Tigers,New York Yankees,Final,6.0,2.0
778415,2025-04-07T22:40:00Z,Pittsburgh Pirates,St. Louis Cardinals,Final,8.0,4.0
778418,2025-04-07T22:45:00Z,Washington Nationals,Los Angeles Dodgers,Final,6.0,4.0
778426,2025-04-07T22:45:00Z,Boston Red Sox,Toronto Blue Jays,Final,2.0,6.0
778416,2025-04-07T23:10:00Z,New York Mets,Miami Marlins,Final,2.0,0.0
778411,2025-04-07T23:40:00Z,Chicago Cubs,Texas Rangers,Final,7.0,0.0
778412,2025-04-07T23:40:00Z,Kansas City Royals,Minnesota Twins,Final,4.0,2.0
778413,2025-04-08T01:40:00Z,Arizona Diamondbacks,Baltimore Orioles,Final,1.0,5.0
778405,2025-04-08T01:40:00Z,Seattle Mariners,Houston Astros,Final,4.0,3.0
778410,2025-04-08T01:45:00Z,San Francisco Giants,Cincinnati Reds,Final,0.0,2.0
778414,2025-04-08T02:05:00Z,Athletics,San Diego Padres,Final,4.0,5.0
778403,2025-04-08T17:10:00Z,Detroit Tigers,New York Yankees,Final,5.0,0.0
778402,2025-04-08T20:10:00Z,Cleveland Guardians,Chicago White Sox,Final,1.0,0.0
778407,2025-04-08T20:10:00Z,New York Mets,Miami Marlins,Final,10.0,5.0
778408,2025-04-08T22:40:00Z,Pittsburgh Pirates,St. Louis Cardinals,Final,3.0,5.0
778409,2025-04-08T22:45:00Z,Washington Nationals,Los Angeles Dodgers,Final,8.0,2.0
778404,2025-04-08T22:45:00Z,Boston Red Sox,Toronto Blue Jays,Final,1.0,6.0
778417,2025-04-08T23:05:00Z,Tampa Bay Rays,Los Angeles Angels,Final,3.0,4.0
778406,2025-04-08T23:15:00Z,Atlanta Braves,Philadelphia Phillies,Final,7.0,5.0
778401,2025-04-08T23:40:00Z,Chicago Cubs,Texas Rangers,Final,10.0,6.0
778400,2025-04-08T23:40:00Z,Kansas City Royals,Minnesota Twins,Final,2.0,1.0
778394,2025-04-09T00:40:00Z,Colorado Rockies,Milwaukee Brewers,Final,1.0,7.0
778396,2025-04-09T01:40:00Z,Arizona Diamondbacks,Baltimore Orioles,Final,4.0,3.0
778398,2025-04-09T01:40:00Z,Seattle Mariners,Houston Astros,Final,1.0,2.0
778397,2025-04-09T01:45:00Z,San Francisco Giants,Cincinnati Reds,Final,0.0,1.0
778395,2025-04-09T02:05:00Z,Athletics,San Diego Padres,Final,10.0,4.0
778389,2025-04-09T16:35:00Z,Pittsburgh Pirates,St. Louis Cardinals,Final,2.0,1.0
778390,2025-04-09T17:10:00Z,New York Mets,Miami Marlins,Final,0.0,5.0
778387,2025-04-09T17:10:00Z,Detroit Tigers,New York Yankees,Final,3.0,4.0
778385,2025-04-09T18:20:00Z,Chicago Cubs,Texas Rangers,Final,2.0,6.0
778381,2025-04-09T19:35:00Z,Athletics,San Diego Padres,Final,1.0,2.0
778380,2025-04-09T19:40:00Z,Arizona Diamondbacks,Baltimore Orioles,Final,9.0,0.0
778376,2025-04-09T19:45:00Z,San Francisco Giants,Cincinnati Reds,Final,8.0,6.0
778392,2025-04-09T20:05:00Z,Washington Nationals,Los Angeles Dodgers,Final,5.0,6.0
778383,2025-04-09T20:10:00Z,Seattle Mariners,Houston Astros,Final,7.0,6.0
778391,2025-04-09T22:10:00Z,Cleveland Guardians,Chicago White Sox,Final,3.0,2.0
778386,2025-04-09T22:45:00Z,Boston Red Sox,Toronto Blue Jays,Final,1.0,2.0
778399,2025-04-09T23:05:00Z,Tampa Bay Rays,Los Angeles Angels,Final,5.0,4.0
778393,2025-04-09T23:15:00Z,Atlanta Braves,Philadelphia Phillies,Final,3.0,4.0
778388,2025-04-09T23:40:00Z,Kansas City Royals,Minnesota Twins,Final,0.0,4.0
778379,2025-04-10T00:40:00Z,Colorado Rockies,Milwaukee Brewers,Final,2.0,17.0
778382,2025-04-10T17:10:00Z,Tampa Bay Rays,Los Angeles Angels,Final,1.0,11.0
778378,2025-04-10T17:10:00Z,Cleveland Guardians,Chicago White Sox,Final,6.0,1.0
778373,2025-04-10T18:10:00Z,Kansas City Royals,Minnesota Twins,Final,3.0,2.0
778371,2025-04-10T19:10:00Z,Colorado Rockies,Milwaukee Brewers,Final,7.0,2.0
778377,2025-04-10T20:10:00Z,Boston Red Sox,Toronto Blue Jays,Final,4.0,3.0
778384,2025-04-10T23:15:00Z,Atlanta Braves,Philadelphia Phillies,Final,4.0,2.0
778375,2025-04-11T22:10:00Z,Cleveland Guardians,Kansas City Royals,Final,7.0,0.0
778374,2025-04-11T22:40:00Z,Cincinnati Reds,Pittsburgh Pirates,Final,5.0,3.0
778367,2025-04-11T23:05:00Z,Tampa Bay Rays,Atlanta Braves,Final,6.0,3.0
778370,2025-04-11T23:05:00Z,New York Yankees,San Francisco Giants,Final,1.0,9.0
778369,2025-04-11T23:10:00Z,Miami Marlins,Washington Nationals,Final,4.0,7.0
778366,2025-04-11T23:40:00Z,Chicago White Sox,Boston Red Sox,Final,11.0,1.0
778368,2025-04-12T00:10:00Z,Houston Astros,Los Angeles Angels,Final,14.0,3.0
778363,2025-04-12T00:10:00Z,Minnesota Twins,Detroit Tigers,Final,6.0,7.0
778365,2025-04-12T00:15:00Z,St. Louis Cardinals,Philadelphia Phillies,Final,2.0,0.0
778361,2025-04-12T01:40:00Z,San Diego Padres,Colorado Rockies,Final,8.0,0.0
778360,2025-04-12T01:40:00Z,Seattle Mariners,Texas Rangers,Final,5.0,3.0
778364,2025-04-12T01:40:00Z,Arizona Diamondbacks,Milwaukee Brewers,Final,0.0,7.0
778358,2025-04-12T02:05:00Z,Athletics,New York Mets,Final,6.0,7.0
778356,2025-04-12T02:10:00Z,Los Angeles Dodgers,Chicago Cubs,Final,3.0,0.0
778372,2025-04-11T23:05:00Z,Baltimore Orioles,Toronto Blue Jays,Final,,
778348,2025-04-12T18:10:00Z,Minnesota Twins,Detroit Tigers,Final,0.0,4.0
778347,2025-04-12T18:15:00Z,St. Louis Cardinals,Philadelphia Phillies,Final,1.0,4.0
778355,2025-04-12T19:05:00Z,New York Yankees,San Francisco Giants,Final,8.0,4.0
778346,2025-04-12T20:05:00Z,Athletics,New York Mets,Final,3.0,1.0
778362,2025-04-12T20:05:00Z,Baltimore Orioles,Toronto Blue Jays,Final,5.0,4.0
778353,2025-04-12T20:10:00Z,Tampa Bay Rays,Atlanta Braves,Final,4.0,5.0
778349,2025-04-12T20:10:00Z,Chicago White Sox,Boston Red Sox,Final,3.0,2.0
778354,2025-04-12T20:10:00Z,Miami Marlins,Washington Nationals,Final,7.0,6.0
778359,2025-04-12T22:10:00Z,Cleveland Guardians,Kansas City Royals,Final,6.0,3.0
778357,2025-04-12T22:40:00Z,Cincinnati Reds,Pittsburgh Pirates,Final,5.0,2.0
778351,2025-04-12T23:10:00Z,Houston Astros,Los Angeles Angels,Final,1.0,4.0
778350,2025-04-13T00:10:00Z,Arizona Diamondbacks,Milwaukee Brewers,Final,5.0,4.0
778352,2025-04-13T00:40:00Z,San Diego Padres,Colorado Rockies,Final,2.0,0.0
778345,2025-04-13T01:10:00Z,Los Angeles Dodgers,Chicago Cubs,Final,0.0,16.0
778341,2025-04-13T01:40:00Z,Seattle Mariners,Texas Rangers,Final,9.0,2.0
